id,year,month,day,obs_date,season_type,avg_temp,min_temp,max_temp,humidity,precipitation,wind_speed,is_flood_risk,created_at,actual_flood,is_peak_rainy,is_typhoon_season,is_early_rainy,precip_risk_level,precip_ma3,humidity_ma3,precip_ma7,humidity_ma7,rain_days_cumsum
554,2024,5,13,2024-05-13,rainy,18.3,11.9,24.5,51.9,0.0,2.3,0,2025-06-30 14:33:28,0,0,0,1,0,10.566666666666666,65.63333333333335,4.871428571428576,64.6,0
555,2024,5,14,2024-05-14,rainy,18.8,12.7,24.7,43.3,0.0,2.4,0,2025-06-30 14:33:28,0,0,0,1,0,0.0,53.40000000000003,4.528571428571434,59.74285714285714,0
556,2024,5,15,2024-05-15,rainy,12.6,7.2,18.8,74.3,20.6,2.7,0,2025-06-30 14:33:29,0,0,0,1,1,6.866666666666667,56.50000000000003,7.471428571428577,61.95714285714285,1
557,2024,5,16,2024-05-16,rainy,13.7,6.9,19.8,61.3,0.1,3.1,0,2025-06-30 14:33:30,0,0,0,1,0,6.900000000000001,59.63333333333336,7.48571428571429,61.628571428571426,0
558,2024,5,17,2024-05-17,rainy,18.3,10.8,24.9,63.6,0.0,2.2,0,2025-06-30 14:33:31,0,0,0,1,0,6.900000000000001,66.40000000000003,7.48571428571429,62.771428571428565,0
559,2024,5,18,2024-05-18,rainy,20.7,16.0,26.5,65.3,0.0,2.0,0,2025-06-30 14:33:31,0,0,0,1,0,0.03333333333333333,63.40000000000003,2.9571428571428626,60.671428571428564,0
560,2024,5,19,2024-05-19,rainy,21.5,15.9,27.9,63.1,0.0,1.9,0,2025-06-30 14:33:32,0,0,0,1,0,0.0,64.00000000000003,2.9571428571428626,60.39999999999999,0
561,2024,5,20,2024-05-20,rainy,19.4,16.8,22.8,75.0,0.0,2.3,0,2025-06-30 14:33:33,0,0,0,1,0,0.0,67.80000000000003,2.9571428571428626,63.699999999999996,0
562,2024,5,21,2024-05-21,rainy,21.7,16.3,28.3,68.1,0.0,1.9,0,2025-06-30 14:33:34,0,0,0,1,0,0.0,68.73333333333336,2.9571428571428626,67.24285714285713,0
563,2024,5,22,2024-05-22,rainy,20.5,16.4,25.5,68.9,0.0,2.3,0,2025-06-30 14:33:34,0,0,0,1,0,0.0,70.6666666666667,0.014285714285719361,66.47142857142858,0
564,2024,5,23,2024-05-23,rainy,20.2,15.8,26.4,67.9,0.0,2.5,0,2025-06-30 14:33:35,0,0,0,1,0,0.0,68.30000000000003,0.0,67.41428571428571,0
565,2024,5,24,2024-05-24,rainy,20.1,15.7,24.7,75.1,0.0,2.1,0,2025-06-30 14:33:36,0,0,0,1,0,0.0,70.63333333333337,0.0,69.05714285714285,0
566,2024,5,25,2024-05-25,rainy,21.4,18.7,24.7,62.8,0.0,1.8,0,2025-06-30 14:33:37,0,0,0,1,0,0.0,68.60000000000002,0.0,68.7,0
567,2024,5,26,2024-05-26,rainy,19.9,17.0,23.7,74.3,8.7,2.7,0,2025-06-30 14:33:38,0,0,0,1,0,2.9,70.73333333333336,1.2428571428571478,70.3,1
568,2024,5,27,2024-05-27,rainy,18.5,14.1,22.6,63.4,0.0,3.3,0,2025-06-30 14:33:38,0,0,0,1,0,2.9,66.83333333333336,1.2428571428571478,68.64285714285714,0
569,2024,5,28,2024-05-28,rainy,20.4,14.3,26.1,54.8,0.0,2.5,0,2025-06-30 14:33:39,0,0,0,1,0,2.9,64.1666666666667,1.2428571428571478,66.74285714285715,0
570,2024,5,29,2024-05-29,rainy,21.2,15.4,26.8,51.6,0.0,2.1,0,2025-06-30 14:33:40,0,0,0,1,0,0.0,56.60000000000002,1.2428571428571478,64.27142857142857,0
571,2024,5,30,2024-05-30,rainy,20.7,16.2,24.6,49.1,0.0,1.6,0,2025-06-30 14:33:40,0,0,0,1,0,0.0,51.833333333333364,1.2428571428571478,61.58571428571429,0
572,2024,5,31,2024-05-31,rainy,20.4,16.9,25.4,60.0,1.0,2.6,0,2025-06-30 14:33:41,0,0,0,1,0,0.3333333333333333,53.5666666666667,1.3857142857142908,59.42857142857143,0
573,2024,6,1,2024-06-01,rainy,20.7,17.5,25.2,61.3,0.0,2.8,0,2025-06-30 14:33:42,0,1,0,0,0,0.3333333333333333,56.80000000000003,1.3857142857142908,59.214285714285715,0
574,2024,6,2,2024-06-02,rainy,20.4,15.7,25.8,51.9,0.0,2.7,0,2025-06-30 14:33:42,0,1,0,0,0,0.3333333333333333,57.73333333333337,0.14285714285714793,56.01428571428572,0
575,2024,6,3,2024-06-03,rainy,22.2,15.7,28.7,47.4,0.0,2.4,0,2025-06-30 14:33:43,0,1,0,0,0,0.0,53.53333333333336,0.14285714285714793,53.72857142857142,0
576,2024,6,4,2024-06-04,rainy,22.8,16.3,29.3,42.1,0.0,2.4,0,2025-06-30 14:33:44,0,1,0,0,0,0.0,47.13333333333336,0.14285714285714793,51.91428571428571,0
577,2024,6,5,2024-06-05,rainy,23.6,18.1,30.1,53.9,0.0,1.9,0,2025-06-30 14:33:45,0,1,0,0,0,0.0,47.80000000000003,0.14285714285714793,52.24285714285714,0
578,2024,6,6,2024-06-06,rainy,24.1,19.3,31.4,54.3,0.0,2.0,0,2025-06-30 14:33:45,0,1,0,0,0,0.0,50.10000000000002,0.14285714285714793,52.98571428571428,0
579,2024,6,7,2024-06-07,rainy,23.1,18.3,28.0,54.3,0.8,1.9,0,2025-06-30 14:33:46,0,1,0,0,0,0.26666666666666666,54.16666666666669,0.11428571428571936,52.17142857142857,0
580,2024,6,8,2024-06-08,rainy,20.3,17.9,25.0,79.5,16.9,1.6,0,2025-06-30 14:33:47,0,1,0,0,1,5.8999999999999995,62.700000000000024,2.5285714285714334,54.771428571428565,1
581,2024,6,9,2024-06-09,rainy,22.9,17.4,28.8,68.9,0.0,1.8,0,2025-06-30 14:33:48,0,1,0,0,0,5.8999999999999995,67.5666666666667,2.5285714285714334,57.199999999999996,0
582,2024,6,10,2024-06-10,rainy,24.7,19.0,31.1,66.3,0.0,2.2,0,2025-06-30 14:33:48,0,1,0,0,0,5.633333333333333,71.5666666666667,2.5285714285714334,59.9,0
583,2024,6,11,2024-06-11,rainy,25.4,21.7,31.6,62.4,0.0,2.4,0,2025-06-30 14:33:49,0,1,0,0,0,0.0,65.86666666666669,2.5285714285714334,62.800000000000004,0
584,2024,6,12,2024-06-12,rainy,24.8,19.2,31.8,60.8,0.0,2.1,0,2025-06-30 14:33:50,0,1,0,0,0,0.0,63.16666666666669,2.5285714285714334,63.785714285714285,0
585,2024,6,13,2024-06-13,rainy,26.4,20.0,32.8,51.4,0.0,1.8,0,2025-06-30 14:33:50,0,1,0,0,0,0.0,58.200000000000024,2.5285714285714334,63.371428571428574,0
586,2024,6,14,2024-06-14,rainy,26.3,21.4,33.0,56.0,0.0,2.3,0,2025-06-30 14:33:51,0,1,0,0,0,0.0,56.06666666666669,2.414285714285719,63.614285714285714,0
587,2024,6,15,2024-06-15,rainy,24.2,21.8,28.2,72.3,6.1,1.9,0,2025-06-30 14:33:52,0,1,0,0,0,2.033333333333333,59.900000000000034,0.8714285714285764,62.58571428571429,1
588,2024,6,16,2024-06-16,rainy,24.3,19.9,29.5,58.4,0.0,2.8,0,2025-06-30 14:33:53,0,1,0,0,0,2.033333333333333,62.233333333333356,0.8714285714285764,61.08571428571429,0
589,2024,6,17,2024-06-17,rainy,24.8,18.9,30.2,48.4,0.0,2.4,0,2025-06-30 14:33:53,0,1,0,0,0,2.033333333333333,59.700000000000024,0.8714285714285764,58.528571428571425,0
590,2024,6,18,2024-06-18,rainy,26.0,20.4,32.9,59.5,0.0,2.1,0,2025-06-30 14:33:54,0,1,0,0,0,0.0,55.43333333333336,0.8714285714285764,58.11428571428571,0
591,2024,6,19,2024-06-19,rainy,28.8,21.4,35.8,54.3,0.0,1.6,0,2025-06-30 14:33:55,0,1,0,0,0,0.0,54.06666666666669,0.8714285714285764,57.18571428571429,0
592,2024,6,20,2024-06-20,rainy,29.4,23.4,35.4,45.1,0.0,2.0,0,2025-06-30 14:33:55,0,1,0,0,0,0.0,52.9666666666667,0.8714285714285764,56.285714285714285,0
593,2024,6,21,2024-06-21,rainy,28.1,22.9,33.9,49.8,0.0,2.0,0,2025-06-30 14:33:56,0,1,0,0,0,0.0,49.733333333333356,0.8714285714285764,55.39999999999999,0
594,2024,6,22,2024-06-22,rainy,24.2,22.6,26.1,80.6,16.5,2.0,0,2025-06-30 14:33:57,0,1,0,0,1,5.5,58.50000000000002,2.357142857142862,56.58571428571429,1
595,2024,6,23,2024-06-23,rainy,25.1,22.5,30.1,79.5,5.1,2.2,0,2025-06-30 14:33:57,0,1,0,0,0,7.2,69.9666666666667,3.085714285714291,59.6,2
596,2024,6,24,2024-06-24,rainy,24.3,21.2,27.9,70.4,0.0,2.9,0,2025-06-30 14:33:58,0,1,0,0,0,7.2,76.83333333333336,3.085714285714291,62.74285714285715,0
597,2024,6,25,2024-06-25,rainy,22.9,19.1,27.2,61.9,0.0,3.0,0,2025-06-30 14:33:59,0,1,0,0,0,1.7,70.60000000000002,3.085714285714291,63.08571428571429,0
598,2024,6,26,2024-06-26,rainy,24.9,18.9,31.6,61.0,0.0,1.9,0,2025-06-30 14:34:00,0,1,0,0,0,0.0,64.43333333333335,3.085714285714291,64.04285714285714,0
599,2024,6,27,2024-06-27,rainy,26.3,20.6,31.6,55.0,0.0,1.6,0,2025-06-30 14:34:01,0,1,0,0,0,0.0,59.30000000000002,3.085714285714291,65.45714285714286,0
600,2024,6,28,2024-06-28,rainy,26.6,21.3,32.5,54.6,0.0,2.1,0,2025-06-30 14:34:01,1,1,0,0,0,0.0,56.866666666666696,3.085714285714291,66.14285714285714,0
601,2024,6,29,2024-06-29,rainy,26.7,21.6,32.3,65.1,38.3,2.2,0,2025-06-30 14:34:02,0,1,0,0,2,12.766666666666666,58.23333333333335,6.200000000000005,63.92857142857143,1
602,2024,6,30,2024-06-30,rainy,23.5,22.0,24.9,88.5,32.2,3.7,0,2025-06-30 14:34:03,0,1,0,0,2,23.5,69.40000000000002,10.071428571428575,65.21428571428571,2
603,2024,7,1,2024-07-01,rainy,26.3,22.0,31.3,69.1,0.0,1.8,0,2025-06-30 14:34:03,0,1,0,0,0,23.5,74.23333333333335,10.071428571428575,65.02857142857144,0
605,2024,7,3,2024-07-03,rainy,24.7,23.6,25.9,80.3,0.8,3.6,0,2025-06-30 14:34:05,0,1,0,0,0,21.966666666666665,79.80000000000003,19.48571428571429,71.8,0
606,2024,7,4,2024-07-04,rainy,26.8,23.2,30.6,74.8,3.6,3.0,0,2025-06-30 14:34:05,0,1,0,0,0,23.166666666666668,81.70000000000003,20.000000000000004,74.62857142857142,1
607,2024,7,5,2024-07-05,rainy,23.4,21.3,26.1,80.5,4.1,3.3,0,2025-06-30 14:34:07,0,1,0,0,0,2.8333333333333335,78.53333333333336,20.58571428571429,78.32857142857142,2
608,2024,7,6,2024-07-06,rainy,25.1,22.1,30.0,84.1,2.8,3.2,0,2025-06-30 14:34:07,0,1,0,0,0,3.5,79.80000000000001,15.514285714285718,81.04285714285713,3
609,2024,7,7,2024-07-07,rainy,24.4,21.5,28.2,85.1,28.7,1.8,0,2025-06-30 14:34:08,0,1,0,0,1,11.866666666666667,83.23333333333335,15.014285714285718,80.55714285714285,4
610,2024,7,8,2024-07-08,rainy,23.8,23.1,24.5,93.4,21.1,1.8,0,2025-06-30 14:34:09,0,1,0,0,1,17.53333333333333,87.53333333333336,18.028571428571432,84.02857142857142,5
611,2024,7,9,2024-07-09,rainy,24.5,22.7,26.7,86.9,0.3,1.8,0,2025-06-30 14:34:09,0,1,0,0,0,16.7,88.4666666666667,8.771428571428576,83.58571428571427,0
612,2024,7,10,2024-07-10,rainy,26.6,22.7,31.1,77.1,1.4,2.2,0,2025-06-30 14:34:10,0,1,0,0,0,7.6000000000000005,85.80000000000003,8.857142857142863,83.12857142857142,1
613,2024,7,11,2024-07-11,rainy,25.7,23.3,28.9,79.6,0.0,2.1,0,2025-06-30 14:34:11,0,1,0,0,0,0.5666666666666667,81.20000000000003,8.342857142857147,83.81428571428572,0
614,2024,7,12,2024-07-12,rainy,25.6,21.8,30.2,79.5,0.0,1.6,0,2025-06-30 14:34:12,0,1,0,0,0,0.4666666666666666,78.73333333333335,7.757142857142862,83.67142857142858,0
615,2024,7,13,2024-07-13,rainy,28.1,23.5,33.3,70.0,0.0,1.9,0,2025-06-30 14:34:13,0,1,0,0,0,0.0,76.36666666666669,7.357142857142862,81.65714285714284,0
616,2024,7,14,2024-07-14,rainy,28.4,24.9,32.1,65.9,0.4,2.4,0,2025-06-30 14:34:13,0,1,0,0,0,0.13333333333333333,71.80000000000003,3.314285714285719,78.91428571428571,0
617,2024,7,15,2024-07-15,rainy,28.4,24.5,31.3,64.6,0.0,2.4,0,2025-06-30 14:34:14,0,1,0,0,0,0.13333333333333333,66.83333333333336,0.3000000000000041,74.8,0
618,2024,7,16,2024-07-16,rainy,27.0,24.6,30.7,78.4,17.0,2.3,0,2025-06-30 14:34:15,0,1,0,0,1,5.8,69.63333333333337,2.68571428571429,73.58571428571429,1
621,2024,7,19,2024-07-19,rainy,27.0,24.2,30.8,80.1,0.1,2.2,0,2025-06-30 14:34:17,0,1,0,0,0,75.9,89.00000000000001,35.01428571428572,77.98571428571428,0
622,2024,7,20,2024-07-20,rainy,27.2,25.1,30.6,80.4,14.9,2.7,0,2025-06-30 14:34:17,0,1,0,0,1,47.933333333333344,85.2666666666667,37.14285714285715,79.47142857142856,1
623,2024,7,21,2024-07-21,rainy,26.5,22.5,29.8,83.6,8.5,3.6,0,2025-06-30 14:34:18,0,1,0,0,0,7.833333333333343,81.36666666666669,38.30000000000001,82.0,2
625,2024,7,23,2024-07-23,rainy,26.4,25.8,27.3,87.9,2.0,3.2,0,2025-06-30 14:34:19,0,1,0,0,0,30.133333333333344,86.83333333333337,47.57142857142859,86.84285714285714,4
626,2024,7,24,2024-07-24,rainy,28.1,26.0,30.9,85.0,14.7,2.6,0,2025-06-30 14:34:20,0,1,0,0,1,32.20000000000001,87.30000000000003,35.557142857142864,85.89999999999999,5
627,2024,7,25,2024-07-25,rainy,28.8,25.4,32.2,79.8,25.3,1.8,0,2025-06-30 14:34:21,0,1,0,0,1,14.000000000000009,84.23333333333335,20.77142857142858,83.68571428571428,6
628,2024,7,26,2024-07-26,rainy,28.7,25.2,32.7,81.9,5.5,2.3,0,2025-06-30 14:34:21,0,1,0,0,0,15.166666666666677,82.23333333333336,21.54285714285715,83.94285714285715,7
629,2024,7,27,2024-07-27,rainy,28.9,27.5,31.7,83.6,33.5,1.7,0,2025-06-30 14:34:22,0,1,0,0,2,21.43333333333334,81.7666666666667,24.20000000000001,84.39999999999999,8
630,2024,7,28,2024-07-28,rainy,29.2,27.3,32.2,76.0,0.0,3.2,0,2025-06-30 14:34:23,0,1,0,0,0,13.000000000000009,80.50000000000001,22.985714285714295,83.31428571428572,0
631,2024,7,29,2024-07-29,rainy,27.4,26.8,27.8,84.0,0.0,3.8,0,2025-06-30 14:34:24,0,1,0,0,0,11.166666666666677,81.20000000000003,11.57142857142858,82.60000000000001,0
632,2024,7,30,2024-07-30,rainy,28.6,26.3,31.9,78.8,0.0,2.8,0,2025-06-30 14:34:24,0,1,0,0,0,0.0,79.60000000000002,11.285714285714294,81.3,0
633,2024,7,31,2024-07-31,rainy,29.4,27.0,33.3,74.5,0.0,2.6,0,2025-06-30 14:34:25,0,1,0,0,0,0.0,79.10000000000002,9.185714285714294,79.8,0
634,2024,8,1,2024-08-01,rainy,29.9,27.3,33.2,75.5,0.3,2.6,0,2025-06-30 14:34:26,0,0,1,0,0,0.10000000000000947,76.2666666666667,5.614285714285722,79.1857142857143,0
635,2024,8,2,2024-08-02,rainy,29.6,28.2,32.5,79.4,0.0,2.6,0,2025-06-30 14:34:26,0,0,1,0,0,0.10000000000000947,76.46666666666668,4.828571428571436,78.82857142857142,0
636,2024,8,3,2024-08-03,rainy,30.2,27.2,34.2,75.0,0.0,2.2,0,2025-06-30 14:34:27,0,0,1,0,0,0.10000000000000947,76.63333333333337,0.042857142857150976,77.6,0
637,2024,8,4,2024-08-04,rainy,31.8,27.3,36.2,69.3,0.0,1.6,0,2025-06-30 14:34:28,0,0,1,0,0,0.0,74.5666666666667,0.042857142857150976,76.64285714285714,0
638,2024,8,5,2024-08-05,rainy,30.0,26.9,33.7,75.5,1.3,1.9,0,2025-06-30 14:34:29,0,0,1,0,0,0.43333333333334284,73.2666666666667,0.2285714285714367,75.42857142857143,1
639,2024,8,6,2024-08-06,rainy,29.5,25.6,33.5,74.8,0.0,1.9,0,2025-06-30 14:34:29,0,0,1,0,0,0.43333333333334284,73.20000000000002,0.2285714285714367,74.85714285714286,0
640,2024,8,7,2024-08-07,rainy,29.6,27.2,33.4,72.0,3.4,1.7,0,2025-06-30 14:34:30,0,0,1,0,0,1.5666666666666762,74.10000000000002,0.7142857142857224,74.5,1
641,2024,8,8,2024-08-08,rainy,28.5,26.9,31.6,77.5,0.0,1.6,0,2025-06-30 14:34:31,0,0,1,0,0,1.1333333333333429,74.7666666666667,0.6714285714285796,74.78571428571429,0
642,2024,8,9,2024-08-09,rainy,29.3,25.6,33.6,74.1,0.0,1.6,0,2025-06-30 14:34:31,0,0,1,0,0,1.1333333333333426,74.53333333333335,0.6714285714285796,74.02857142857142,0
643,2024,8,10,2024-08-10,rainy,30.0,26.4,33.6,70.8,0.0,1.7,0,2025-06-30 14:34:32,0,0,1,0,0,0.0,74.13333333333337,0.6714285714285796,73.42857142857143,0
644,2024,8,11,2024-08-11,rainy,30.8,27.8,34.4,67.8,0.0,1.8,0,2025-06-30 14:34:33,1,0,1,0,0,0.0,70.90000000000002,0.6714285714285796,73.21428571428571,0
645,2024,8,12,2024-08-12,rainy,31.1,28.2,34.1,70.5,0.0,1.9,0,2025-06-30 14:34:33,0,0,1,0,0,0.0,69.70000000000003,0.4857142857142938,72.5,0
646,2024,8,13,2024-08-13,rainy,31.3,28.1,36.4,70.0,0.0,1.8,0,2025-06-30 14:34:34,0,0,1,0,0,0.0,69.43333333333335,0.4857142857142938,71.81428571428572,0
647,2024,8,14,2024-08-14,rainy,30.0,27.3,34.9,73.0,3.0,1.9,0,2025-06-30 14:34:35,0,0,1,0,0,1.0000000000000095,71.16666666666669,0.4285714285714367,71.95714285714286,1
648,2024,8,15,2024-08-15,rainy,29.2,26.7,34.6,74.6,6.4,1.8,0,2025-06-30 14:34:36,0,0,1,0,0,3.133333333333343,72.53333333333335,1.342857142857151,71.54285714285714,2
649,2024,8,16,2024-08-16,rainy,29.8,26.8,34.3,69.4,0.0,2.0,0,2025-06-30 14:34:36,0,0,1,0,0,3.133333333333343,72.33333333333336,1.342857142857151,70.87142857142857,0
650,2024,8,17,2024-08-17,rainy,29.8,27.2,34.0,71.0,11.0,1.7,0,2025-06-30 14:34:37,0,0,1,0,1,5.800000000000009,71.66666666666669,2.914285714285722,70.89999999999999,1
651,2024,8,18,2024-08-18,rainy,29.5,27.0,33.9,73.8,0.0,2.0,0,2025-06-30 14:34:38,0,0,1,0,0,3.6666666666666763,71.40000000000003,2.914285714285722,71.75714285714285,0
652,2024,8,19,2024-08-19,rainy,29.7,26.3,35.3,72.3,2.3,1.9,0,2025-06-30 14:34:38,0,0,1,0,0,4.433333333333343,72.36666666666669,3.242857142857151,72.01428571428572,1
653,2024,8,20,2024-08-20,rainy,31.4,27.0,35.4,68.3,0.0,2.3,0,2025-06-30 14:34:39,0,0,1,0,0,0.766666666666676,71.4666666666667,3.242857142857151,71.77142857142857,0
654,2024,8,21,2024-08-21,rainy,28.4,26.9,30.8,85.9,42.2,3.2,0,2025-06-30 14:34:40,0,0,1,0,2,14.833333333333343,75.50000000000001,8.842857142857152,73.61428571428571,1
655,2024,8,22,2024-08-22,rainy,28.6,27.1,30.3,79.9,0.6,3.4,0,2025-06-30 14:34:40,0,0,1,0,0,14.266666666666678,78.03333333333336,8.014285714285723,74.37142857142858,0
656,2024,8,23,2024-08-23,rainy,28.4,26.4,31.8,73.5,0.0,2.7,0,2025-06-30 14:34:41,0,0,1,0,0,14.266666666666678,79.7666666666667,8.014285714285723,74.95714285714287,0
657,2024,8,24,2024-08-24,rainy,27.6,25.1,30.9,78.8,2.0,1.4,0,2025-06-30 14:34:42,0,0,1,0,0,0.8666666666666761,77.40000000000002,6.7285714285714375,76.07142857142857,1
658,2024,8,25,2024-08-25,rainy,28.5,24.9,32.7,76.6,0.0,1.4,0,2025-06-30 14:34:42,0,0,1,0,0,0.6666666666666762,76.30000000000003,6.7285714285714375,76.47142857142856,0
659,2024,8,26,2024-08-26,rainy,28.1,25.6,30.6,77.8,0.0,1.5,0,2025-06-30 14:34:43,0,0,1,0,0,0.6666666666666762,77.73333333333335,6.400000000000008,77.25714285714285,0
660,2024,8,27,2024-08-27,rainy,26.5,24.6,30.3,69.8,0.3,1.9,0,2025-06-30 14:34:44,0,0,1,0,0,0.10000000000000947,74.73333333333335,6.442857142857151,77.47142857142858,0
661,2024,8,28,2024-08-28,rainy,28.2,23.0,33.2,62.1,0.0,2.9,0,2025-06-30 14:34:44,0,0,1,0,0,0.10000000000000947,69.90000000000002,0.4142857142857224,74.07142857142857,0
662,2024,8,29,2024-08-29,rainy,28.4,23.4,33.5,61.0,0.0,3.1,0,2025-06-30 14:34:45,0,0,1,0,0,0.10000000000000947,64.30000000000003,0.3285714285714367,71.37142857142858,0
663,2024,8,30,2024-08-30,rainy,28.0,23.7,32.9,64.0,0.0,2.4,0,2025-06-30 14:34:47,0,0,1,0,0,0.0,62.366666666666696,0.3285714285714367,70.01428571428572,0
664,2024,8,31,2024-08-31,rainy,27.6,22.6,33.0,65.6,0.0,1.9,0,2025-06-30 14:34:48,0,0,1,0,0,0.0,63.53333333333336,0.042857142857150976,68.12857142857142,0
665,2024,9,1,2024-09-01,rainy,27.1,24.6,31.6,64.9,0.0,2.0,0,2025-06-30 14:34:48,0,0,1,0,0,0.0,64.83333333333336,0.042857142857150976,66.45714285714286,0
666,2024,9,2,2024-09-02,rainy,24.5,22.2,26.9,73.6,2.7,2.6,0,2025-06-30 14:34:49,0,0,1,0,0,0.9000000000000096,68.03333333333336,0.4285714285714367,65.85714285714286,1
667,2024,9,3,2024-09-03,rainy,27.0,23.2,32.0,54.5,0.0,2.9,0,2025-06-30 14:34:49,0,0,1,0,0,0.9000000000000096,64.33333333333336,0.38571428571429384,63.67142857142858,0
668,2024,9,4,2024-09-04,rainy,27.9,23.2,33.3,61.4,0.0,2.2,0,2025-06-30 14:34:50,0,0,1,0,0,0.9000000000000096,63.166666666666686,0.38571428571429384,63.57142857142857,0
669,2024,9,5,2024-09-05,rainy,26.3,25.6,28.8,79.1,6.9,2.4,0,2025-06-30 14:34:51,0,0,1,0,0,2.3000000000000096,65.00000000000001,1.3714285714285797,66.15714285714286,1
670,2024,9,6,2024-09-06,rainy,24.0,23.3,25.7,79.3,0.7,2.6,0,2025-06-30 14:34:51,0,0,1,0,0,2.533333333333343,73.2666666666667,1.4714285714285797,68.34285714285714,0
671,2024,9,7,2024-09-07,rainy,26.5,22.8,31.3,68.9,0.0,1.9,0,2025-06-30 14:34:52,0,0,1,0,0,2.533333333333343,75.7666666666667,1.4714285714285797,68.81428571428572,0
672,2024,9,8,2024-09-08,rainy,27.2,22.6,32.8,69.6,0.0,1.6,0,2025-06-30 14:34:53,0,0,1,0,0,0.2333333333333428,72.60000000000002,1.4714285714285797,69.48571428571428,0
673,2024,9,9,2024-09-09,rainy,28.5,24.1,34.1,69.0,0.0,1.9,0,2025-06-30 14:34:54,0,0,1,0,0,0.0,69.16666666666669,1.0857142857142938,68.82857142857142,0
674,2024,9,10,2024-09-10,rainy,29.4,25.6,33.9,67.3,0.0,1.8,0,2025-06-30 14:34:54,0,0,1,0,0,0.0,68.63333333333335,1.0857142857142938,70.65714285714286,0
675,2024,9,11,2024-09-11,rainy,29.0,25.4,34.6,71.5,0.4,1.8,0,2025-06-30 14:34:55,0,0,1,0,0,0.13333333333334282,69.2666666666667,1.142857142857151,72.1,0
676,2024,9,12,2024-09-12,rainy,25.4,24.8,27.1,91.5,32.7,2.1,0,2025-06-30 14:34:56,0,0,1,0,2,11.033333333333344,76.7666666666667,4.828571428571437,73.87142857142858,1
677,2024,9,13,2024-09-13,rainy,25.9,24.2,28.0,91.4,7.6,2.2,0,2025-06-30 14:34:56,0,0,1,0,0,13.566666666666677,84.80000000000003,5.814285714285723,75.60000000000001,2
678,2024,9,14,2024-09-14,rainy,28.0,25.2,32.2,80.3,0.0,1.7,0,2025-06-30 14:34:57,0,0,1,0,0,13.433333333333344,87.73333333333335,5.814285714285723,77.22857142857143,0
679,2024,9,15,2024-09-15,rainy,27.5,24.2,32.4,73.6,0.0,2.8,0,2025-06-30 14:34:58,0,0,1,0,0,2.5333333333333425,81.7666666666667,5.814285714285723,77.8,0
680,2024,9,16,2024-09-16,rainy,26.8,21.3,32.2,74.0,9.5,2.8,0,2025-06-30 14:34:58,0,0,1,0,0,3.1666666666666763,75.96666666666668,7.17142857142858,78.51428571428572,1
681,2024,9,17,2024-09-17,rainy,28.6,25.8,33.2,77.0,0.0,1.7,0,2025-06-30 14:34:59,0,0,1,0,0,3.1666666666666763,74.86666666666667,7.17142857142858,79.89999999999999,0
682,2024,9,18,2024-09-18,rainy,29.4,26.5,33.6,76.8,0.7,1.6,0,2025-06-30 14:35:00,0,0,1,0,0,3.4000000000000092,75.93333333333335,7.214285714285722,80.65714285714286,0
683,2024,9,19,2024-09-19,rainy,29.1,25.6,32.6,77.4,0.0,1.7,0,2025-06-30 14:35:01,0,0,1,0,0,0.2333333333333428,77.06666666666669,2.542857142857151,78.64285714285714,0
685,2024,9,21,2024-09-21,rainy,19.3,17.1,21.9,82.3,27.0,4.3,0,2025-06-30 14:35:02,0,0,1,0,1,27.166666666666675,83.16666666666669,13.100000000000009,78.7,2
686,2024,9,22,2024-09-22,rainy,21.0,16.9,26.7,67.4,0.0,2.7,0,2025-06-30 14:35:03,0,0,1,0,0,27.166666666666675,79.83333333333336,13.100000000000009,77.81428571428572,0
687,2024,9,23,2024-09-23,rainy,20.8,16.6,26.1,58.3,0.0,3.1,0,2025-06-30 14:35:04,0,0,1,0,0,9.000000000000009,69.33333333333336,11.74285714285715,75.57142857142857,0
688,2024,9,24,2024-09-24,rainy,21.0,15.6,26.9,57.9,0.0,2.2,0,2025-06-30 14:35:04,0,0,1,0,0,0.0,61.20000000000002,11.74285714285715,72.84285714285714,0
689,2024,9,25,2024-09-25,rainy,23.3,18.6,27.3,65.6,0.0,1.7,0,2025-06-30 14:35:05,0,0,1,0,0,0.0,60.600000000000016,11.642857142857151,71.24285714285715,0
690,2024,9,26,2024-09-26,rainy,23.6,21.1,28.0,75.1,1.2,1.6,0,2025-06-30 14:35:06,0,0,1,0,0,0.40000000000000946,66.2,11.814285714285722,70.91428571428571,1
691,2024,9,27,2024-09-27,rainy,22.7,19.1,28.0,72.8,0.0,2.4,0,2025-06-30 14:35:06,0,0,1,0,0,0.40000000000000946,71.16666666666667,4.0285714285714365,68.48571428571428,0
692,2024,9,28,2024-09-28,rainy,23.2,19.2,27.9,59.3,0.0,3.4,0,2025-06-30 14:35:07,0,0,1,0,0,0.40000000000000946,69.06666666666668,0.17142857142857953,65.2,0
693,2024,9,29,2024-09-29,rainy,23.5,19.1,29.0,61.5,0.0,2.7,0,2025-06-30 14:35:08,0,0,1,0,0,0.0,64.53333333333335,0.17142857142857953,64.35714285714286,0
694,2024,9,30,2024-09-30,rainy,23.0,18.3,28.5,63.0,0.0,2.1,0,2025-06-30 14:35:09,0,0,1,0,0,0.0,61.26666666666668,0.17142857142857953,65.02857142857142,0
